label,area,y,x,mean_intensity,frame,track_id
41248,4173.0,768.9520728492691,481.8291397076444,9900.752456266477,39,29.0
41702,3773.0,758.4508348794063,165.45613570103367,10264.83328915982,39,21.0
44486,1034.0,809.468085106383,18.693423597678915,14948.27079303675,39,32.0
1,16240.0,17.317364532019706,540.595381773399,9817.568472906403,40,30.0
412,501.0,69.27944111776448,102.2435129740519,10203.720558882236,40,35.0
3631,665.0,90.07067669172932,551.3789473684211,9703.362406015038,40,36.0
4055,7815.0,137.26206014075495,790.5252719129878,11387.757901471528,40,37.0
14392,6492.0,405.53481207640175,320.0790203327172,11163.603203943316,40,4.0
26005,2378.0,495.9537426408747,779.5164003364172,10708.400336417157,40,23.0
33441,4300.0,654.1223255813953,288.6139534883721,10516.896744186046,40,31.0
43064,3733.0,759.9097240825074,165.6723814626306,10253.852665416554,40,21.0
43586,3671.0,772.4532824843367,482.1800599291746,10017.682375374558,40,29.0
45507,1300.0,802.7538461538461,15.681538461538462,13738.535384615385,40,32.0
1,16540.0,16.82285368802902,534.7062877871825,9815.75816203144,41,30.0
124,717.0,77.91771269177127,102.64853556485356,10011.135285913528,41,35.0
3115,668.0,82.50449101796407,546.1377245508982,9755.209580838324,41,36.0
3994,8003.0,138.07522179182806,785.9477695864051,11381.20404848182,41,37.0
12605,734.0,261.858310626703,304.9850136239782,9627.901907356949,41,38.0
15946,6741.0,387.2036789793799,310.65821094793057,11055.50867823765,41,4.0
26649,2393.0,507.3949017969077,760.5328040117008,10688.1337233598,41,23.0
33525,4281.0,662.7024059799112,283.44101845363235,10544.497080121468,41,31.0
41467,4278.0,765.5864890135578,478.94880785413744,9970.05703599813,41,29.0
42249,3871.0,761.5985533453888,161.34435546370446,10249.78765176957,41,21.0
44220,898.0,801.5178173719377,10.82293986636971,13799.76837416481,41,32.0
1,17850.0,18.7993837535014,514.5673949579832,9809.18857142857,42,30.0
2924,691.0,80.83791606367583,551.5701881331404,9618.338639652677,42,36.0
4009,8374.0,136.97432529257225,781.8576546453307,11190.691187007404,42,37.0
12779,7752.0,353.49793601651186,297.93782249742003,10774.951496388028,42,4.0
25849,2624.0,520.0716463414634,744.3929115853658,10702.439024390244,42,23.0
32610,4589.0,672.1643059490085,278.55676617999563,10423.422967966875,42,31.0
38511,4188.0,756.5148042024833,474.3808500477555,10058.880611270297,42,29.0
40085,4107.0,762.745799853908,155.35135135135135,10118.950085220356,42,21.0
41962,991.0,802.6730575176589,12.128153380423814,13059.874873864785,42,32.0
1,16960.0,15.72694575471698,535.3879716981132,9801.343396226415,43,30.0
436,703.0,80.93741109530583,101.22190611664296,10078.679943100997,43,39.0
2636,613.0,76.43719412724306,570.7487765089722,9480.352365415987,43,36.0
3882,8395.0,137.14663490172725,779.6201310303752,11076.703752233472,43,37.0
13380,7223.0,341.67825003461166,298.91250173058285,10705.109788176658,43,4.0
27333,2496.0,536.2491987179487,726.3104967948718,10585.846153846154,43,23.0
34373,8526.0,723.4903823598405,212.15540699038235,10155.327234342012,43,21.0
39416,4390.0,751.5382687927107,475.84715261959,9930.933940774488,43,29.0
42741,1426.0,791.4635343618513,13.974754558204769,11102.788218793828,43,32.0
1,14086.0,9.778290501206872,562.6155757489706,9630.005395428085,44,30.0
270,651.0,79.17050691244239,100.59293394777266,10146.801843317971,44,39.0
292,2193.0,51.80984952120383,317.38030095759234,10976.94847241222,44,40.0
2806,636.0,74.2625786163522,553.6981132075472,9553.308176100629,44,36.0
4442,8463.0,138.90606168025522,775.9016897081414,11027.42006380716,44,37.0
13650,7032.0,318.4557736063709,289.2849829351536,10812.978384527873,44,4.0
27832,2732.0,544.7474377745242,713.1259150805271,10625.405563689605,44,23.0
34562,4228.0,693.6069063386944,263.97918637653737,10311.93188268685,44,21.0
38702,4903.0,745.8239853151132,472.61023862941056,9845.270242708546,44,29.0
42416,4134.0,768.503870343493,143.48645379777454,10089.89259796807,44,41.0
44738,612.0,808.156862745098,10.609477124183009,11353.098039215687,44,32.0
1,16298.0,15.721560927721193,536.4740458952018,9869.398453798012,45,30.0
672,578.0,79.43944636678201,100.55363321799308,10200.138408304498,45,39.0
3179,506.0,77.41106719367589,530.2450592885375,9866.118577075098,45,36.0
3505,8988.0,137.93168669336893,773.0795505117935,11090.000890075657,45,37.0
11388,7512.0,290.2385516506922,280.8650159744409,10836.68583599574,45,4.0
28951,2671.0,556.3388244103332,698.8757019842756,10742.319730438036,45,23.0
36493,8840.0,736.5472850678733,199.9597285067873,10274.14298642534,45,41.0
39163,4775.0,742.4586387434555,469.416335078534,9970.11434554974,45,29.0
43650,577.0,776.0450606585789,635.8110918544194,9401.899480069324,45,42.0
44792,519.0,809.9094412331407,10.840077071290944,11479.05973025048,45,32.0
1,15337.0,12.71728499706592,553.2804981417487,9766.040294712137,46,30.0
522,2387.0,57.542103058232094,311.73481357352324,10817.742773355676,46,43.0
2484,592.0,72.11824324324324,442.9527027027027,9484.108108108108,46,44.0
3467,9196.0,140.8365593736407,766.0552414093085,11035.19791213571,46,37.0
11189,8062.0,273.3846440089308,274.71111386752665,10585.609526172166,46,4.0
27954,3034.0,559.2257745550429,694.8740936058009,10510.175346077784,46,23.0
36246,5103.0,736.4381736233588,465.98432294728593,9918.030962179111,46,29.0
36365,9043.0,743.0374875594382,187.34877806037812,10212.030520844852,46,41.0
40408,915.0,774.8448087431694,642.5267759562842,9270.837158469943,46,42.0
1,15188.0,10.563471161443244,583.5082960231762,9761.677113510666,47,30.0
861,3137.0,65.65731590691743,343.21007331845715,10448.178514504303,47,43.0
3460,8951.0,139.59915093285667,761.2284660931739,11038.602167355602,47,37.0
10515,7663.0,265.77567532298053,276.2200182696072,10567.257731958764,47,4.0
27689,3052.0,560.5845347313237,696.7280471821756,10430.993446920053,47,23.0
36280,8353.0,746.9381060696755,186.43660960134085,10165.280976894528,47,41.0
36846,5236.0,724.8705118411001,452.372230710466,9941.75706646295,47,29.0
41647,892.0,779.7443946188341,643.7993273542601,9298.080717488789,47,42.0
